time/h,Ecell/V,(Q-Qo)/mA.h/g
272.63,0.0568381,-238.748
272.638,0.0569169,-238.748
272.647,0.0568381,-238.748
272.655,0.0567987,-238.748
272.663,0.0568381,-238.748
272.672,0.0568381,-238.748
272.68,0.0568775,-238.748
272.688,0.0568775,-238.748
272.697,0.0568381,-238.748
272.705,0.0569169,-238.748
272.713,0.0567594,-238.748
272.722,0.0568775,-238.748
272.73,0.0568775,-238.748
272.738,0.0567987,-238.748
272.747,0.0568381,-238.748
272.755,0.0568381,-238.748
272.763,0.0568381,-238.748
272.772,0.0567987,-238.748
272.78,0.0568381,-238.748
272.788,0.0569169,-238.748
272.797,0.0567987,-238.748
272.805,0.0568775,-238.748
272.813,0.0568775,-238.748
272.822,0.0569169,-238.748
272.83,0.0569169,-238.748
272.838,0.0568381,-238.748
272.847,0.0568775,-238.748
272.855,0.0568775,-238.748
272.863,0.0568775,-238.748
272.872,0.0568381,-238.748
272.88,0.0569563,-238.748
272.888,0.0568775,-238.748
272.897,0.0568775,-238.748
272.905,0.0568381,-238.748
272.913,0.0569563,-238.748
272.922,0.0568381,-238.748
272.93,0.0568775,-238.748
272.938,0.0568775,-238.748
272.947,0.0568775,-238.748
272.955,0.0567987,-238.748
272.963,0.0569563,-238.748
272.972,0.0568381,-238.748
272.98,0.0569169,-238.748
272.988,0.0568775,-238.748
272.997,0.0568775,-238.748
273.005,0.0567987,-238.748
273.013,0.0568775,-238.748
273.022,0.0568775,-238.748
273.03,0.0567987,-238.748
273.038,0.0567987,-238.748
273.047,0.0569956,-238.748
273.055,0.0567987,-238.748
273.063,0.0568775,-238.748
273.072,0.0569169,-238.748
273.08,0.0567987,-238.748
273.088,0.0569169,-238.748
273.097,0.0567987,-238.748
273.105,0.0568381,-238.748
273.113,0.0569169,-238.748
273.122,0.0568381,-238.748
273.13,0.0567594,-238.748
273.138,0.0568381,-238.748
273.147,0.0568381,-238.748
273.155,0.0568775,-238.748
273.163,0.0569563,-238.748
273.172,0.0569169,-238.748
273.18,0.0569169,-238.748
273.188,0.0567987,-238.748
273.197,0.0568775,-238.748
273.205,0.0568381,-238.748
273.213,0.0568775,-238.748
273.222,0.0568381,-238.748
273.23,0.0569169,-238.748
273.238,0.0568775,-238.748
273.247,0.0568775,-238.748
273.255,0.057035,-238.748
273.263,0.0569169,-238.748
273.272,0.0568381,-238.748
273.28,0.0568775,-238.748
273.288,0.0569563,-238.748
273.297,0.0568381,-238.748
273.305,0.0569563,-238.748
273.313,0.0569563,-238.748
273.322,0.0569169,-238.748
273.33,0.0567594,-238.748
273.338,0.0569169,-238.748
273.347,0.0569956,-238.748
273.355,0.0569169,-238.748
273.363,0.0567987,-238.748
273.372,0.0568775,-238.748
273.38,0.0569169,-238.748
273.388,0.0568775,-238.748
273.397,0.0569169,-238.748
273.405,0.0569169,-238.748
273.413,0.0569563,-238.748
273.422,0.0567987,-238.748
273.43,0.0569563,-238.748
273.438,0.0569169,-238.748
273.447,0.0569956,-238.748
273.455,0.0569169,-238.748
273.463,0.0569169,-238.748
273.472,0.0568775,-238.748
273.48,0.0569956,-238.748
273.488,0.0568775,-238.748
273.497,0.0568381,-238.748
273.505,0.0569169,-238.748
273.513,0.0568775,-238.748
273.522,0.0569563,-238.748
273.53,0.0568381,-238.748
273.538,0.0568775,-238.748
273.547,0.0569169,-238.748
273.555,0.0569956,-238.748
273.563,0.0569169,-238.748
273.572,0.0569956,-238.748
273.58,0.0569563,-238.748
273.588,0.0569563,-238.748
273.597,0.0568775,-238.748
273.605,0.0569956,-238.748
273.613,0.0569169,-238.748
273.622,0.0569563,-238.748
273.63,0.0569563,-238.748
273.638,0.0569169,-238.748
273.647,0.0569563,-238.748
273.655,0.0569563,-238.748
273.663,0.0568775,-238.748
273.672,0.0569563,-238.748
273.68,0.0569563,-238.748
273.688,0.0569563,-238.748
273.697,0.0568775,-238.748
273.705,0.0568381,-238.748
273.713,0.0569563,-238.748
273.722,0.0569956,-238.748
273.73,0.0569956,-238.748
273.738,0.057035,-238.748
273.747,0.057035,-238.748
273.755,0.0569169,-238.748
273.763,0.0568775,-238.748
273.772,0.0569169,-238.748
273.78,0.057035,-238.748
273.788,0.0569563,-238.748
273.797,0.057035,-238.748
273.805,0.0569563,-238.748
273.813,0.0568775,-238.748
273.822,0.0569563,-238.748
273.83,0.0569956,-238.748
273.838,0.0569563,-238.748
273.847,0.0569956,-238.748
273.855,0.057035,-238.748
273.863,0.0569563,-238.748
273.872,0.0569169,-238.748
273.88,0.0568775,-238.748
273.888,0.057035,-238.748
273.897,0.0568775,-238.748
273.905,0.0569956,-238.748
273.913,0.057035,-238.748
273.922,0.0569563,-238.748
273.93,0.0568775,-238.748
273.938,0.0569956,-238.748
273.947,0.057035,-238.748
273.955,0.0569169,-238.748
273.963,0.0569563,-238.748
273.972,0.0569169,-238.748
273.98,0.0569169,-238.748
273.988,0.0569956,-238.748
273.997,0.0569956,-238.748
274.005,0.0569563,-238.748
274.013,0.0570744,-238.748
274.022,0.0569169,-238.748
274.03,0.0569563,-238.748
274.038,0.0569563,-238.748
274.047,0.057035,-238.748
274.055,0.0569956,-238.748
274.063,0.0569956,-238.748
274.072,0.0569956,-238.748
274.08,0.0569956,-238.748
274.088,0.0570744,-238.748
274.097,0.057035,-238.748
274.105,0.0569563,-238.748
274.113,0.0568775,-238.748
274.122,0.0570744,-238.748
274.13,0.0569563,-238.748
274.138,0.057035,-238.748
274.147,0.0569563,-238.748
274.155,0.0571138,-238.748
274.163,0.0569563,-238.748
274.172,0.0569563,-238.748
274.18,0.0569563,-238.748
274.188,0.0569956,-238.748
274.197,0.0569563,-238.748
274.205,0.0569169,-238.748
274.213,0.0569956,-238.748
274.222,0.0569956,-238.748
274.23,0.057035,-238.748
274.238,0.0569563,-238.748
274.247,0.0569956,-238.748
274.255,0.057035,-238.748
274.263,0.057035,-238.748
274.272,0.0569956,-238.748
274.28,0.0569169,-238.748
274.288,0.0569956,-238.748
274.297,0.0569956,-238.748
274.305,0.0571138,-238.748
274.313,0.0567987,-238.748
274.322,0.057035,-238.748
274.33,0.0569956,-238.748
274.338,0.0569169,-238.748
274.347,0.0570744,-238.748
274.355,0.0568775,-238.748
274.363,0.0568381,-238.748
274.372,0.0569956,-238.748
274.38,0.0569563,-238.748
274.388,0.0569956,-238.748
274.397,0.0570744,-238.748
274.405,0.0569169,-238.748
274.413,0.0569563,-238.748
274.422,0.0569563,-238.748
274.43,0.057035,-238.748
274.438,0.057035,-238.748
274.447,0.0569563,-238.748
274.455,0.0569956,-238.748
274.463,0.0569563,-238.748
274.472,0.057035,-238.748
274.48,0.0569956,-238.748
274.488,0.0569563,-238.748
274.497,0.057035,-238.748
274.505,0.0569956,-238.748
274.513,0.0570744,-238.748
274.522,0.0570744,-238.748
274.53,0.0569956,-238.748
274.538,0.057035,-238.748
274.547,0.057035,-238.748
274.555,0.0569563,-238.748
274.563,0.0569563,-238.748
274.572,0.0569956,-238.748
274.58,0.0569956,-238.748
274.588,0.0569956,-238.748
274.597,0.057035,-238.748
274.605,0.0569956,-238.748
274.613,0.0569563,-238.748
274.622,0.0569956,-238.748
274.63,0.0570744,-238.748
274.638,0.0570744,-238.748
274.647,0.0569956,-238.748
274.655,0.0569563,-238.748
274.663,0.0569956,-238.748
274.672,0.057035,-238.748
274.68,0.0569563,-238.748
274.688,0.0569956,-238.748
274.697,0.0571532,-238.748
274.705,0.0570744,-238.748
274.713,0.0568775,-238.748
274.722,0.0569956,-238.748
274.73,0.0569169,-238.748
274.738,0.057035,-238.748
274.747,0.0570744,-238.748
274.755,0.0570744,-238.748
274.763,0.0569956,-238.748
274.772,0.0571138,-238.748
274.78,0.0569956,-238.748
274.788,0.0570744,-238.748
274.797,0.0569956,-238.748
274.805,0.057035,-238.748
274.813,0.0571532,-238.748
274.822,0.057035,-238.748
274.83,0.0571138,-238.748
274.838,0.0569956,-238.748
274.847,0.0569956,-238.748
274.855,0.057035,-238.748
274.863,0.0569956,-238.748
274.872,0.057035,-238.748
274.88,0.057035,-238.748
274.888,0.0569956,-238.748
274.897,0.057035,-238.748
274.905,0.0570744,-238.748
274.913,0.0569563,-238.748
274.922,0.057035,-238.748
274.93,0.0571138,-238.748
274.938,0.0570744,-238.748
274.947,0.0571138,-238.748
274.955,0.0570744,-238.748
274.963,0.0569956,-238.748
274.972,0.0571532,-238.748
274.98,0.0571138,-238.748
274.988,0.0569956,-238.748
274.997,0.0569956,-238.748
275.005,0.0569956,-238.748
275.013,0.0571925,-238.748
275.022,0.0570744,-238.748
275.03,0.0571138,-238.748
275.038,0.057035,-238.748
275.047,0.057035,-238.748
275.055,0.0571532,-238.748
275.063,0.0569563,-238.748
275.072,0.0571532,-238.748
275.08,0.057035,-238.748
275.088,0.0570744,-238.748
275.097,0.0571532,-238.748
275.105,0.0570744,-238.748
275.113,0.0569956,-238.748
275.122,0.0570744,-238.748
275.13,0.0570744,-238.748
275.138,0.0571532,-238.748
275.147,0.0570744,-238.748
275.155,0.0570744,-238.748
275.163,0.057035,-238.748
275.172,0.0570744,-238.748
275.18,0.057035,-238.748
275.188,0.0571925,-238.748
275.197,0.0571138,-238.748
275.205,0.0571532,-238.748
275.213,0.0571138,-238.748
275.222,0.057035,-238.748
275.23,0.057035,-238.748
275.238,0.0570744,-238.748
275.247,0.0571532,-238.748
275.255,0.0571532,-238.748
275.263,0.0571925,-238.748
275.272,0.0571532,-238.748
275.28,0.0570744,-238.748
275.288,0.0571925,-238.748
275.297,0.0571532,-238.748
275.305,0.0570744,-238.748
275.313,0.0570744,-238.748
275.322,0.0571532,-238.748
275.33,0.0571532,-238.748
275.338,0.0571138,-238.748
275.347,0.0571532,-238.748
275.355,0.0571532,-238.748
275.363,0.0571532,-238.748
275.372,0.0570744,-238.748
275.38,0.0571532,-238.748
275.388,0.0571925,-238.748
275.397,0.0571138,-238.748
275.405,0.0569956,-238.748
275.413,0.0571532,-238.748
275.422,0.0571532,-238.748
275.43,0.0570744,-238.748
275.438,0.0571925,-238.748
275.447,0.0571532,-238.748
275.455,0.0570744,-238.748
275.463,0.0571532,-238.748
275.472,0.0571532,-238.748
275.48,0.0571532,-238.748
275.488,0.0570744,-238.748
275.497,0.0571532,-238.748
275.505,0.0571532,-238.748
275.513,0.0570744,-238.748
275.522,0.0571925,-238.748
275.53,0.0570744,-238.748
275.538,0.0570744,-238.748
275.547,0.0572319,-238.748
275.555,0.057035,-238.748
275.563,0.0570744,-238.748
275.572,0.0571532,-238.748
275.58,0.0572319,-238.748
275.588,0.0572319,-238.748
275.597,0.0570744,-238.748
275.605,0.0571532,-238.748
275.613,0.0571925,-238.748
275.622,0.0571532,-238.748
275.63,0.0570744,-238.748
275.638,0.0571532,-238.748
275.647,0.0572319,-238.748
275.655,0.0571532,-238.748
275.663,0.0570744,-238.748
275.672,0.0571532,-238.748
275.68,0.0571532,-238.748
275.688,0.0571532,-238.748
275.697,0.0572713,-238.748
275.705,0.0571532,-238.748
275.713,0.0571138,-238.748
275.722,0.0570744,-238.748
275.73,0.0570744,-238.748
275.738,0.0569563,-238.748
275.747,0.0571138,-238.748
275.755,0.0571532,-238.748
275.763,0.0571138,-238.748
275.772,0.0570744,-238.748
275.78,0.0572319,-238.748
275.788,0.0572319,-238.748
275.797,0.0571925,-238.748
275.805,0.0570744,-238.748
275.813,0.0571138,-238.748
275.822,0.057035,-238.748
275.83,0.0570744,-238.748
275.838,0.0571138,-238.748
275.847,0.0572319,-238.748
275.855,0.0571532,-238.748
275.863,0.0571138,-238.748
275.872,0.0572319,-238.748
275.88,0.0571138,-238.748
275.888,0.0571532,-238.748
275.897,0.0572319,-238.748
275.905,0.0571532,-238.748
275.913,0.0571925,-238.748
275.922,0.0571532,-238.748
275.93,0.0570744,-238.748
275.938,0.0571138,-238.748
275.947,0.0572319,-238.748
275.955,0.0571925,-238.748
275.963,0.0572319,-238.748
275.972,0.0571532,-238.748
275.98,0.0571138,-238.748
275.988,0.0571925,-238.748
275.997,0.0571138,-238.748
276.005,0.0571138,-238.748
276.013,0.0571532,-238.748
276.022,0.0571138,-238.748
276.03,0.0571138,-238.748
276.038,0.057035,-238.748
276.047,0.0571925,-238.748
276.055,0.0570744,-238.748
276.063,0.0571532,-238.748
276.072,0.0572713,-238.748
276.08,0.0571925,-238.748
276.088,0.0571925,-238.748
276.097,0.0571925,-238.748
276.105,0.0571532,-238.748
276.113,0.0571138,-238.748
276.122,0.0571925,-238.748
276.13,0.0572319,-238.748
276.138,0.0571925,-238.748
276.147,0.0572319,-238.748
276.155,0.0572713,-238.748
276.163,0.0571925,-238.748
276.172,0.0571925,-238.748
276.18,0.0573107,-238.748
276.188,0.0572713,-238.748
276.197,0.0570744,-238.748
276.205,0.0573107,-238.748
276.213,0.0571532,-238.748
276.222,0.0572319,-238.748
276.23,0.0571138,-238.748
276.238,0.0571138,-238.748
276.247,0.0571925,-238.748
276.255,0.0571532,-238.748
276.263,0.0571138,-238.748
276.272,0.0571532,-238.748
276.28,0.0570744,-238.748
276.288,0.0571138,-238.748
276.297,0.0571925,-238.748
276.305,0.0571925,-238.748
276.313,0.0571532,-238.748
276.322,0.0571532,-238.748
276.33,0.0572319,-238.748
276.338,0.0572319,-238.748
276.347,0.0572319,-238.748
276.355,0.0571532,-238.748
276.363,0.0572713,-238.748
276.372,0.0571925,-238.748
276.38,0.0571925,-238.748
276.388,0.0571532,-238.748
276.397,0.0573107,-238.748
276.405,0.0571138,-238.748
276.413,0.0571138,-238.748
276.422,0.0572713,-238.748
276.43,0.0572713,-238.748
276.438,0.0571532,-238.748
276.447,0.0572319,-238.748
276.455,0.0573107,-238.748
276.463,0.0571925,-238.748
276.472,0.0572319,-238.748
276.48,0.0572319,-238.748
276.488,0.0572319,-238.748
276.497,0.0572319,-238.748
276.505,0.0572319,-238.748
276.513,0.0572319,-238.748
276.522,0.0571925,-238.748
276.53,0.0572319,-238.748
276.538,0.0572319,-238.748
276.547,0.0571532,-238.748
276.555,0.0572319,-238.748
276.563,0.0572319,-238.748
276.572,0.05735,-238.748
276.58,0.0572319,-238.748
276.588,0.0571532,-238.748
276.597,0.0571138,-238.748
276.605,0.0572319,-238.748
276.613,0.0571532,-238.748
276.622,0.0571138,-238.748
276.63,0.0572319,-238.748
276.638,0.0572319,-238.748
276.647,0.0571925,-238.748
276.655,0.0572319,-238.748
276.663,0.0571532,-238.748
276.672,0.0571925,-238.748
276.68,0.05735,-238.748
276.688,0.0573107,-238.748
276.697,0.0572713,-238.748
276.705,0.0572319,-238.748
276.713,0.0572713,-238.748
276.722,0.0573107,-238.748
276.73,0.0572319,-238.748
276.738,0.0573107,-238.748
276.747,0.0572713,-238.748
276.755,0.0571925,-238.748
276.763,0.0573107,-238.748
276.772,0.0573107,-238.748
276.78,0.0572713,-238.748
276.788,0.05735,-238.748
276.797,0.0571925,-238.748
276.805,0.0572319,-238.748
276.813,0.0572713,-238.748
276.822,0.05735,-238.748
276.83,0.0571925,-238.748
276.838,0.05735,-238.748
276.847,0.0571532,-238.748
276.855,0.05735,-238.748
276.863,0.0572319,-238.748
276.872,0.0572319,-238.748
276.88,0.0572713,-238.748
276.888,0.0573107,-238.748
276.897,0.0572713,-238.748
276.905,0.0574288,-238.748
276.913,0.0572319,-238.748
276.922,0.0571925,-238.748
276.93,0.0572713,-238.748
276.938,0.0572319,-238.748
276.947,0.0572713,-238.748
276.955,0.0571138,-238.748
276.963,0.0572713,-238.748
276.972,0.0573107,-238.748
276.98,0.0572319,-238.748
276.988,0.0572713,-238.748
276.997,0.0572713,-238.748
277.005,0.0573107,-238.748
277.013,0.0572713,-238.748
277.022,0.0572713,-238.748
277.03,0.0572713,-238.748
277.038,0.0573107,-238.748
277.047,0.0572713,-238.748
277.055,0.05735,-238.748
277.063,0.0572713,-238.748
277.072,0.0572319,-238.748
277.08,0.0572319,-238.748
277.088,0.0572713,-238.748
277.097,0.0572713,-238.748
277.105,0.05735,-238.748
277.113,0.0572319,-238.748
277.122,0.0572713,-238.748
277.13,0.0572713,-238.748
277.138,0.0571925,-238.748
277.147,0.0572319,-238.748
277.155,0.0572713,-238.748
277.163,0.0573107,-238.748
277.172,0.0572713,-238.748
277.18,0.0572713,-238.748
277.188,0.0573107,-238.748
277.197,0.05735,-238.748
277.205,0.0572713,-238.748
277.213,0.0572319,-238.748
277.222,0.0572713,-238.748
277.23,0.0572713,-238.748
277.238,0.0572713,-238.748
277.247,0.0573107,-238.748
277.255,0.0572713,-238.748
277.263,0.0571925,-238.748
277.272,0.0573107,-238.748
277.28,0.0572319,-238.748
277.288,0.0572319,-238.748
277.297,0.0573107,-238.748
277.305,0.0572713,-238.748
277.313,0.0573894,-238.748
277.322,0.05735,-238.748
277.33,0.05735,-238.748
277.338,0.0572713,-238.748
277.347,0.0573894,-238.748
277.355,0.0573107,-238.748
277.363,0.0572713,-238.748
277.372,0.05735,-238.748
277.38,0.0572713,-238.748
277.388,0.0572713,-238.748
277.397,0.0573107,-238.748
277.405,0.05735,-238.748
277.413,0.05735,-238.748
277.422,0.0572713,-238.748
277.43,0.0573107,-238.748
277.438,0.0573894,-238.748
277.447,0.0573894,-238.748
277.455,0.0572713,-238.748
277.463,0.0573107,-238.748
277.472,0.05735,-238.748
277.48,0.0572713,-238.748
277.488,0.0572713,-238.748
277.497,0.0573107,-238.748
277.505,0.0573107,-238.748
277.513,0.0573894,-238.748
277.522,0.0573107,-238.748
277.53,0.0573894,-238.748
277.538,0.0572713,-238.748
277.547,0.05735,-238.748
277.555,0.05735,-238.748
277.563,0.0573107,-238.748
277.572,0.0574682,-238.748
277.58,0.0571925,-238.748
277.588,0.05735,-238.748
277.597,0.0574288,-238.748
277.605,0.0573107,-238.748
277.613,0.0572319,-238.748
277.622,0.0573894,-238.748
277.63,0.0572713,-238.748
277.638,0.05735,-238.748
277.647,0.05735,-238.748
277.655,0.0573107,-238.748
277.663,0.0573107,-238.748
277.672,0.0572713,-238.748
277.68,0.0571925,-238.748
277.688,0.0572713,-238.748
277.697,0.05735,-238.748
277.705,0.0573107,-238.748
277.713,0.0573107,-238.748
277.722,0.0573894,-238.748
277.73,0.05735,-238.748
277.738,0.0573894,-238.748
277.747,0.05735,-238.748
277.755,0.0572713,-238.748
277.763,0.0574288,-238.748
277.772,0.0574288,-238.748
277.78,0.0573894,-238.748
277.788,0.0573107,-238.748
277.797,0.0573894,-238.748
277.805,0.0572319,-238.748
277.813,0.0572713,-238.748
277.822,0.05735,-238.748
277.83,0.0573107,-238.748
277.838,0.0573107,-238.748
277.847,0.05735,-238.748
277.855,0.05735,-238.748
277.863,0.0573107,-238.748
277.872,0.0575075,-238.748
277.88,0.0573894,-238.748
277.888,0.0574682,-238.748
277.897,0.0573107,-238.748
277.905,0.0573894,-238.748
277.913,0.0574682,-238.748
277.922,0.05735,-238.748
277.93,0.0573894,-238.748
277.938,0.0573107,-238.748
277.947,0.0574682,-238.748
277.955,0.0574288,-238.748
277.963,0.0574288,-238.748
277.972,0.0573894,-238.748
277.98,0.05735,-238.748
277.988,0.0572713,-238.748
277.997,0.05735,-238.748
278.005,0.05735,-238.748
278.013,0.05735,-238.748
278.022,0.0574682,-238.748
278.03,0.0573894,-238.748
278.038,0.05735,-238.748
278.047,0.05735,-238.748
278.055,0.0573894,-238.748
278.063,0.0573894,-238.748
278.072,0.0574288,-238.748
278.08,0.0574288,-238.748
278.088,0.05735,-238.748
278.097,0.0573894,-238.748
278.105,0.05735,-238.748
278.113,0.0573107,-238.748
278.122,0.0573107,-238.748
278.13,0.0573894,-238.748
278.138,0.0573107,-238.748
278.147,0.0572713,-238.748
278.155,0.05735,-238.748
278.163,0.0574288,-238.748
278.172,0.0573894,-238.748
278.18,0.0573894,-238.748
278.188,0.05735,-238.748
278.197,0.0573107,-238.748
278.205,0.05735,-238.748
278.213,0.0573894,-238.748
278.222,0.0573894,-238.748
278.23,0.0574682,-238.748
278.238,0.0573107,-238.748
278.247,0.0574682,-238.748
278.255,0.05735,-238.748
278.263,0.0573894,-238.748
278.272,0.05735,-238.748
278.28,0.0573107,-238.748
278.288,0.0575075,-238.748
278.297,0.0574288,-238.748
278.305,0.05735,-238.748
278.313,0.0574682,-238.748
278.322,0.0574682,-238.748
278.33,0.05735,-238.748
278.338,0.0574288,-238.748
278.347,0.05735,-238.748
278.355,0.0573894,-238.748
278.363,0.0574288,-238.748
278.372,0.0574288,-238.748
278.38,0.0573894,-238.748
278.388,0.05735,-238.748
278.397,0.0574288,-238.748
278.405,0.0574682,-238.748
278.413,0.0574682,-238.748
278.422,0.05735,-238.748
278.43,0.05735,-238.748
278.438,0.0574288,-238.748
278.447,0.0573894,-238.748
278.455,0.0574682,-238.748
278.463,0.0574682,-238.748
278.472,0.0573894,-238.748
278.48,0.0574288,-238.748
278.488,0.05735,-238.748
278.497,0.0573894,-238.748
278.505,0.0573894,-238.748
278.513,0.0573894,-238.748
278.522,0.0574288,-238.748
278.53,0.05735,-238.748
278.538,0.0575075,-238.748
278.547,0.05735,-238.748
278.555,0.0574288,-238.748
278.563,0.0573107,-238.748
278.572,0.0573107,-238.748
278.58,0.05735,-238.748
278.588,0.0574682,-238.748
278.597,0.0575075,-238.748
278.605,0.0575075,-238.748
278.613,0.0574288,-238.748
278.622,0.0574288,-238.748
278.63,0.0573894,-238.748
278.638,0.0572713,-238.748
278.647,0.0573894,-238.748
278.655,0.0575075,-238.748
278.663,0.0575075,-238.748
278.672,0.0574288,-238.748
278.68,0.0574288,-238.748
278.688,0.0573894,-238.748
278.697,0.0574288,-238.748
278.705,0.0573894,-238.748
278.713,0.0574288,-238.748
278.722,0.0573894,-238.748
278.73,0.0574288,-238.748
278.738,0.0574682,-238.748
278.747,0.0574288,-238.748
278.755,0.05735,-238.748
278.763,0.0573894,-238.748
278.772,0.0573894,-238.748
278.78,0.05735,-238.748
278.788,0.0574682,-238.748
278.797,0.0574682,-238.748
278.805,0.0573894,-238.748
278.813,0.0574682,-238.748
278.822,0.0574288,-238.748
278.83,0.05735,-238.748
278.838,0.05735,-238.748
278.847,0.05735,-238.748
278.855,0.0575469,-238.748
278.863,0.0574682,-238.748
278.872,0.0575075,-238.748
278.88,0.0574682,-238.748
